Date,Hashtags,Mentions,Permalink,Retweets,Text,Time,To,TweetID,Unnamed: 0
2020-05-25 13:43:36+00:00,,,https://twitter.com/Livingstrong67/status/1264915018488954880,1,"Today I learned that an 82 yr old man,a dear friend of our family, had a fall and broke his hip. He has late stage dementia.The only person he has recognized for over a year is his wife. She never left his side.until today. She can't be with him. He is now truly alone. COVID..",2020-05-25,,1264915018488954880,5661.0
2020-05-25 05:35:26+00:00,,,https://twitter.com/gksohi07/status/1264792168008310785,1,Also had a patient with dementia on the COVID ward who pre-COVID was mobilizing/eating independently. His decline in function was so rapid and so difficult on the family to process. Visitor restrictions and disposition issues only added to the devastation. Beautiful piece. ,2020-05-25,soumya_goblue,1264792168008310785,5712.0
2020-05-24 21:37:25+00:00,,,https://twitter.com/sinclairlewis18/status/1264671872148475906,0,You are a blessing to her. COVID is rampaging thru congregate care centers. A dear family friend has dementia and fell the other day at her care center. When she arrived at the hospital she was diagnosed and is now running a high fever and all alone in a COVID ward.,2020-05-24,andreapitzer,1264671872148475906,5734.0
2020-05-24 12:54:06+00:00,,,https://twitter.com/WorktheH/status/1264540173645348864,0,BiG THANKS for LTC recreation workers' efforts to accommodate visits by family/friends during COVID-19. Live music from visitors used to brighten residents' days - those with dementia and Alzheimers or behaviours responded well. We HOPE for more connections soon.,2020-05-24,,1264540173645348864,5786.0
2020-05-24 12:26:08+00:00,,,https://twitter.com/BobTaffy69/status/1264533136148488192,0,I have family friends with a father who died of cancer/covid and a mother with severe dementia in a care home. Not potential child care issues there!,2020-05-24,44tunafish,1264533136148488192,5787.0
2020-05-23 18:05:18+00:00,,,https://twitter.com/_paaaaulG/status/1264256103216529409,0,"We’d discussed an ABBA themed party a few years ago but then cancer, dementia and COVID happened so we couldn’t have our party. Will be listening to ABBA all evening and raising a glass to Irene who has been an absolute rock in our family 💖",2020-05-23,,1264256103216529409,5845.0
2020-05-23 12:44:41+00:00,#dementia #geriatrics,@GBHI_Fellows @atlanticfellows @ProfLawlor,https://twitter.com/SandraHiguet/status/1264175419303038977,3,Importance for the geriatric patient staying connected with his family during this covid time ( visits are still not allowed)#dementia #geriatrics ⁦@GBHI_Fellows⁩ ⁦@atlanticfellows⁩ ⁦@ProfLawlor⁩,2020-05-23,,1264175419303038977,5869.0
2020-05-22 07:44:11+00:00,,,https://twitter.com/KumareshNarayan/status/1263737407528038400,1,You seem to have severe dementia regarding Pawarsaheb. Well when you wake up it may be too late  and  like when the mill strike ruined an industry Covid will decimate Mah under Smt Thackeray  and  son reporting to Antonia/Pawar  and  SS controlled by Smt’s family,2020-05-22,SankalppSpeaks,1263737407528038400,5992.0
2020-05-21 20:37:49+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Prep #preparation #Win #Winning #DoYourJob #fight #Box #Boxing,,https://twitter.com/InspiredLiv/status/1263569710072958981,0,Enough said... #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Prep #preparation #Win #Winning #DoYourJob #fight #Box #Boxing,2020-05-21,,1263569710072958981,6022.0
2020-05-21 17:46:42+00:00,,,https://twitter.com/BruceDGallant/status/1263526645597638657,0,"Our ""family"" includes people who are sick of dying of non-COVID problems, like cancer, dementia and Alzheimer's, heart disease, etc. COVID is not the only killer, and maybe the Governor should respect those people the same.",2020-05-21,GovMurphy,1263526645597638657,6047.0
2020-05-21 03:25:42+00:00,,,https://twitter.com/azzinthesand/status/1263309967534297094,0,"LET US IN to care for our Loved Ones, Neglect, Poor hygiene, Pneumonia and UTIs are killing them, NOT COVID. Workers are not being tested going in and out, residents are not being monitored. Seniors need their family.They don't understand and dementia patients getting Worse",2020-05-21,,1263309967534297094,6125.0
2020-05-20 23:01:21+00:00,#NursingHome,,https://twitter.com/Simpsonreport/status/1263243444237012993,1,Behind every #NursingHome Covid-19 statistic is a real person and so many other seniors whose hearts (and whose family’s hearts) are being broken by the lockdowns and quarantines. We need to consider dementia and hospital delirium in our strategy for them. ,2020-05-20,,1263243444237012993,6135.0
2020-05-20 20:22:56+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Dream #Dreams #NeverGiveUp #Zig #ZigZiglar,,https://twitter.com/InspiredLiv/status/1263203576039563265,0,For the someone who may need this today. #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Dream #Dreams #NeverGiveUp #Zig #ZigZiglar,2020-05-20,,1263203576039563265,6157.0
2020-05-19 18:27:52+00:00,,,https://twitter.com/JohnSwe49402376/status/1262812229973479428,1,"Family friend, 92, taken from her care home to hospital last week. Admitted for worsening of existing heart problems. Had diabetes and vascular dementia. In hospital she contracted Covid 19. She died and no one sure which condition killed her. Is this recorded as a virus death?",2020-05-19,lewis_goodall,1262812229973479428,6294.0
2020-05-19 08:47:00+00:00,,,https://twitter.com/runforfree69/status/1262666051139108864,0,ONS in England & Wales say 4000 more than previous years have been recorddd as dying from dementia and no specific cause up to 8th May. GP's etc missing Covid 19 from certificate many think and that's unacceptable for various reasons such as personal for family and legal recourse,2020-05-19,,1262666051139108864,6358.0
2020-05-19 02:41:36+00:00,,,https://twitter.com/The_Malinator/status/1262574093855047682,1,If you protest COVID restrictions you’ve probably never: -worked in health care -cared for a dementia patient who thinks their family has abandoned them -had to help a daughter make the decision to put her mother on hospice after succumbing to COVID -taken a basic biology class,2020-05-19,,1262574093855047682,6387.0
2020-05-18 21:15:48+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Lottery,,https://twitter.com/InspiredLiv/status/1262492104435077120,0,Very interested to see some of these answers... #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #Coronavirus #Family #WeTakeCareOfMomsAndDads #Lottery,2020-05-18,,1262492104435077120,6415.0
2020-05-17 07:15:11+00:00,,,https://twitter.com/AdefemiIbitayo/status/1261918167980539904,0,"Not only people with dementia and their family carers that are devastatingly affected by the covid-19 guidance, of course summarising all of 3 terms stated above. We need to incentivise the emotional capability of carers. Medical needs of persons with dementia shouldn't be blighted.",2020-05-17,BBCWomansHour,1261918167980539904,6625.0
2020-05-15 21:32:25+00:00,,,https://twitter.com/SueBrovarone/status/1261409124962598913,0,"This is so very heartbreaking, and a perfect scenario to use the Covid rapid tests to clear family members so they can visit hospitalized dementia patients.",2020-05-15,NHJennifer,1261409124962598913,6749.0
2020-05-15 16:29:19+00:00,,,https://twitter.com/LynHewitson/status/1261332844019941376,0,"Cancer, it's the action reaction thing, Doctors reacting and NHS appointments. Shoddy if your Not Private Health. Alzheimer's/Dementia and Doctors reactions to reports of family, Flu, yearly. COVID is Now.",2020-05-15,ProfKarolSikora,1261332844019941376,6808.0
2020-05-14 20:03:47+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #Win #Fight #WinTheDay #NeverQuit #Focus,,https://twitter.com/InspiredLiv/status/1261024431293575174,0,"Focus on winning the day and before you know it, you'll have won the week. #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #Win #Fight #WinTheDay #NeverQuit #Focus",2020-05-14,,1261024431293575174,6961.0
2020-05-14 20:00:46+00:00,,,https://twitter.com/ALZWisconsin/status/1261023670220271616,0,"Do you have a loved one in a facility who you can't visit due to COVID-19? Join our webinar/phone support group for ""Family Caregivers for a Loved One with Dementia Living at a Facility."" The groups connects every Friday from 10:00-11:30 a.m. Call 800.272.3900 to register. ",2020-05-14,,1261023670220271616,6964.0
2020-05-13 17:10:02+00:00,,,https://twitter.com/hudock_c/status/1260618318349848576,0,I actually do have an idea how nursing homes worked as I worked in healthcare for 20 years. Not all dementia wards nor nursing homes will have covid patients. If you can’t take care of your family member that’s fine. If you can and you care for that person then take them out.,2020-05-13,,1260618318349848576,7140.0
2020-05-13 16:09:17+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #HardWork #Worldwide,,https://twitter.com/InspiredLiv/status/1260603027750359040,1,Couldn't help but to share. Keep fighting! Thank you health care workers around the world. #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #HardWork #Worldwide,2020-05-13,,1260603027750359040,7158.0
2020-05-13 06:14:33+00:00,,,https://twitter.com/wafu23RN/status/1260453360815214599,0,"A story of a loving granddaughter who persuaded her family and grandad her nan, suffering dementia, needed to go in a care home... Her grandad followed 6 mths later - her nan died, they were told it wasn't covid related - 2 wks later told it was, then 24hrs later her grandad died",2020-05-13,wafu23RN,1260453360815214599,7235.0
2020-05-13 05:55:12+00:00,,,https://twitter.com/ccnbcares/status/1260448488564887552,0,"Our Chatter Cino dementia friendly coffee group aims to bring together people with dementia, their family and friends. COVID-19 has changed how we do things and we so we now have an online Chatter Cino group. You can book in: ",2020-05-13,,1260448488564887552,7238.0
2020-05-13 00:50:16+00:00,#dementia #LTC,,https://twitter.com/hollyanndoan/status/1260371748454830080,3,"“When she passes away, she’ll understand why we could not visit her.” A family member left us today. Not from Covid but the devestating impact of isolation and #dementia in #LTC.",2020-05-13,,1260371748454830080,7252.0
2020-05-12 22:47:00+00:00,,,https://twitter.com/FOXLA/status/1260340728158457858,4,"Amid the COVID-19 pandemic, one family in Australia set out to create a delightful, at-home underwater experience for their loved one who has Alzheimer’s disease and vascular dementia. ",2020-05-12,,1260340728158457858,7259.0
2020-05-12 16:50:36+00:00,#caregivers #Alzheimer,@WGBHNews,https://twitter.com/burrell_wgbh/status/1260251039455940609,2,No back-up and life-or-death stakes: Covid upends all the routines for #caregivers to family with #Alzheimer's and dementia. @wgbhnews,2020-05-12,,1260251039455940609,7307.0
2020-05-12 16:16:25+00:00,,,https://twitter.com/HighArchmage/status/1260242434728038402,0,"Like in your modern family, and being in the healthcare business, taking into account the alzheimers/dementia onslaught, with covid, I believe healthcare and biotech are the next big sector(s). If we cant slow alzheimers and we cant slow covid... not much else to say.",2020-05-12,marketminute,1260242434728038402,7309.0
2020-05-12 11:33:17+00:00,,,https://twitter.com/realjackoh187/status/1260171181711335425,0,I have family who works in an EMI dementia unit and this has happened 4 times and no one confirmed to have covid,2020-05-12,Adrian_Wood1,1260171181711335425,7341.0
2020-05-12 10:35:32+00:00,,@nytopinion @sharon_inouye,https://twitter.com/DavidCGrabowski/status/1260156648359944192,17,"Amazing @nytopinion piece by @sharon_inouye about delirium  and  covid: “Yet family caregivers for patients with or at risk for delirium (those with dementia, for example) shouldn’t be classified as “visitors” — they are essential care providers.” ",2020-05-12,,1260156648359944192,7349.0
2020-05-12 10:03:33+00:00,,,https://twitter.com/JoBrown_worker/status/1260148602736967680,0,Hopefully this will also take into account that preserving life is not solely about avoiding Covid-19 infection but also must recognise the dangerous potential of continued loss of family contact particularly for people with dementia?,2020-05-12,SCIE_socialcare,1260148602736967680,7353.0
2020-07-04 18:04:33+00:00,,,https://twitter.com/corona_lars/status/1279476207277359104,0,"Mars,tunnel infrastructure, brain chips that can solve dementia and Alzheimer’s disease, and countless other things he is or plans or doing. Yet you guys are pissed some lady took a picture with him and his family might have done some shady stuff in the past, not him lol.",2020-07-04,TheeJhanson,1279476207277359104,19.0
2020-05-31 06:24:48+00:00,,,https://twitter.com/Form_squares/status/1266978918415958017,0,"“Linked” to Corona what does that mean? An old family friend who had Dementia and was 94 living in a care home, hadn’t eaten for a week died. (I’m paraphrasing here) The home phoned the doctor and Corona was put o the death certificate! No test no corroboration!",2020-05-31,latimeralder,1266978918415958017,206.0
2020-05-25 12:55:01+00:00,#Truth,,https://twitter.com/mari1967/status/1264902794479362049,0,"#Truth! A family member I haven't seen in years had Parkinsons and dementia... Was not expected to live long and was in a nursing home in *surprise* NOT, NY. he supposedly has Corona listed as cause of death. It's all bullshit.",2020-05-25,catturd2,1264902794479362049,233.0
2020-05-18 15:36:05+00:00,,,https://twitter.com/AnnLindberg5/status/1262406612750348292,0,/1 Let me try again with more empathy. It is a very difficult year for anyone with dementia or any family member of someone with dementia. The sheltering is difficult enough. But add in one these fragile ones actually catching Corona and pneumonia and being isolated and it's,2020-05-18,,1262406612750348292,292.0
2020-05-10 04:16:55+00:00,,,https://twitter.com/CarolynDeniseL1/status/1259336593699110918,0,"A lot of our loved ones meaning friends and family with COVID-19, Dementia Cancer and other medical issues. So sad.",2020-05-10,renee_ike640,1259336593699110918,77.0
2020-05-09 18:29:19+00:00,#COVID,,https://twitter.com/JoEllenZacks/status/1259188715898974209,0,Why don’t the hedge fund guys stay home & care for Alzheimer’s/dementia patient 24/7/365 🙄 New theme from conservative men-elderly are dying from #COVID because selfish family members won’t care for them at home. 70% of caretakers. ,2020-05-09,JDVance1,1259188715898974209,109.0
2020-05-09 04:59:23+00:00,,,https://twitter.com/iqcfem/status/1258984891057766401,0,"I’m sad to see old patients especially with disability, with dementia...they miss their family, sons, daughters, loved ones, close friends...sigh COVID 😔😷... they cannot enter the facility...",2020-05-09,,1258984891057766401,166.0
2020-05-08 17:56:39+00:00,,,https://twitter.com/DeseretMiraj/status/1258818110091481088,0,"Well, crap. We had a death in the family due to Covid-19. She was too old, with dementia and her body just couldn't take it. I have to get to Las Vegas asap. I didn't get to say goodbye, I know she wasn't always there mentally but they said she called for me and I wasn't there",2020-05-08,,1258818110091481088,217.0
2020-05-08 12:15:32+00:00,,,https://twitter.com/BuryMercury/status/1258732263006584832,0,"When dementia sufferer Barry Nixon, 80, was diagnosed with Covid-19 after a history of bad chest infections, his family bluntly said: “We never thought he’d survive.” ",2020-05-08,,1258732263006584832,255.0
2020-05-08 03:34:46+00:00,,,https://twitter.com/CNN/status/1258601207783780352,214,"A man died due to complications from Covid-19, his family said, just two days after the passing of his wife, who suffered from Parkinson's disease and dementia. They had been married for 71 years. ",2020-05-08,,1258601207783780352,280.0
2020-05-07 18:22:02+00:00,#Covid_19,@aguzzoliperes,https://twitter.com/heymelchan/status/1258462108003401729,2,"""This is a time to encourage creativity among caregivers and family members of those living with dementia, which can sometimes seem like a “shot in the dark”. Especially important during the #Covid_19 period. Thank you @aguzzoliperes for sharing your voice on this",2020-05-07,wyldementia,1258462108003401729,333.0
2020-05-07 17:22:17+00:00,#California #COVID #ENDALZ,@CalAging @CHHSAgency @CAgovernor @CAPublicHealth,https://twitter.com/californiaalz/status/1258447072371470336,0,"Thank you @CalAging for leading the 4-week web/phone series to help #California family caregivers with practical tips on #COVID, dementia, distance caregiving  and  self-care to combat isolation. Well done! #ENDALZ @CHHSAgency @CAgovernor @CAPublicHealth",2020-05-07,,1258447072371470336,342.0
2020-05-07 12:56:31+00:00,,,https://twitter.com/WillaSquire/status/1258380188494303235,0,"There should be quick covid testing installed in nursing homes, so (covid free) family member can get a hands on visit immediately. Especially for dementia residents, who are having fewer lucid moments as time progresses.",2020-05-07,AlexBerenson,1258380188494303235,368.0
2020-05-07 03:28:00+00:00,,,https://twitter.com/kamimagic/status/1258237119845355521,0,"No. She was admitted for a fall and she tested negative for COVID-19. As she is 80+, has dementia, and no family is allowed in hospitals it's too big a risk.",2020-05-07,trishren1,1258237119845355521,425.0
2020-05-06 00:14:30+00:00,,,https://twitter.com/bmorejean/status/1257826032775766022,0,Stepfather-in-law died from COVID two weeks ago. He had dementia and had been living in a care center. No family got to see him for 2 months before he died. No one was there to hold his hand when he died. It’s real.,2020-05-06,OH2AZ78,1257826032775766022,577.0
2020-05-05 17:17:20+00:00,#GPAQuickTip #COVID #iPads #socialconnections #dementia,@VCHhealthcare,https://twitter.com/GPA_AGEinc/status/1257721050139418630,0,"#GPAQuickTip for #COVID-19 from GPA Certified Coach Jen T. Her team @VCHhealthcare uses #iPads to foster #socialconnections — organizing family  and  loved one's 'virtual meets' to help minimize confusion, alleviate fears and bring comfort to those living with #dementia in hospital. ",2020-05-05,,1257721050139418630,616.0
2020-05-04 17:25:19+00:00,,,https://twitter.com/UnfuckSage/status/1257360673962672131,0,Family relative hit with Covid and dementia...and what can be said? We tried to stay free of it...,2020-05-04,,1257360673962672131,748.0
2020-05-04 10:42:34+00:00,,@Zarda,https://twitter.com/adafviv/status/1257259316341604352,2,How can we support people living with dementia in Zimbabwe and Africa through COVID-19? Living well with Dementia is fundamental to the person and family’s wellbeing. Visit our website @ZARDA to give us your support,2020-05-04,ZimAlzheimersA1,1257259316341604352,797.0
2020-05-04 08:31:22+00:00,#NHSheroes,,https://twitter.com/ChrisBowie007/status/1257226299594153984,0,"Yesterday we lost a family member forever, whilst under S.3 of MHA. Not to Covid 19 but to vascular dementia. Thank you to staff on Liddington ward, Great Western Hospital, Swindon for your care. #NHSheroes 👏🏽👏🏽👏🏽😢",2020-05-04,,1257226299594153984,808.0
2020-05-03 19:58:39+00:00,,,https://twitter.com/secros60/status/1257036873601560578,0,"Two friends posted this weekend about taking parents out of homes to bring them home during the COVID crisis. One had fallen and needed more nursing help (i.e. more risk of the virus), the other has mild dementia and the isolation from family was too hard on him.",2020-05-03,joellennoble,1257036873601560578,850.0
2020-05-02 20:35:47+00:00,,,https://twitter.com/gtlem/status/1256683828489445376,107,In Vancouver man identified as Jamie Bezanson caught on video THROWING 92-year-old Asian man (suffering from dementia) OUT of a 7/11  and  ON TO THE STREET!  and  utters anti-Asian comments regarding COVID-19 Bezanson family claims video doesn't tell the whole story RT if this shocks u ,2020-05-02,,1256683828489445376,944.0
2020-05-02 20:30:44+00:00,,,https://twitter.com/Jecholiah_/status/1256682559645286402,0,Explaining to an old deaf person with dementia about COVID and why they can’t leave their room and why they can’t see their family... Chale it’s sad man,2020-05-02,,1256682559645286402,945.0
2020-05-01 16:11:11+00:00,,,https://twitter.com/MyPainAlert/status/1256254851018895362,0,"COVID pandemic call-before/instead-going-to Dr. teaches us that we all need to be focused and concise describing our health issues. We need to have our whole family working to get personal health needs met. This includes toddlers, stroke patients, elders with dementia, etc. /2",2020-05-01,,1256254851018895362,1074.0
2020-05-01 10:21:02+00:00,#COVID #delirium #dementia,,https://twitter.com/BelindaSetters/status/1256166735469838336,0,"Had specialist tell family PT would very likely fully clear after severe, prolonged #COVID #delirium yest. Sadly, pt had significant #dementia w/ active decline in months prior to admit. How is this a reasonable expectation?",2020-05-01,,1256166735469838336,1127.0
2020-05-01 01:03:18+00:00,#CNNTownHall,,https://twitter.com/LoriBrennan05/status/1256026376328687617,0,I read that Covid affects seniors in a different way such as disorientation  and  confusion. A close family member has gone from normal functioning to severe dementia to having hallucinations  and  paranoia. She can’t get a test. Could this be Covid-19?#CNNTownHall,2020-05-01,,1256026376328687617,1164.0
2020-04-30 16:07:25+00:00,,,https://twitter.com/Dispatch_Argus/status/1255891517455192066,0,"Deb and Randy McMurray and their family and Deb’s brother visited Deb’s mother, Arliss Stone, a dementia patient the past year and a half daily at Friendship Manor. Then came the COVID-19 pandemic.“It's really tough,” said Deb McMurray. “Prior to… ",2020-04-30,,1255891517455192066,1212.0
2020-04-30 14:32:09+00:00,,@JustinTrudeau,https://twitter.com/Trumpsapuppet1/status/1255867539726299137,0,"Dear @JustinTrudeau I hope this finds you and your family well before you give us your daily briefing on covid and other important info. Q: can we please keep our border shut for the reopening experiment of dementia Don? I know you value life more than he. Thankyou, Bill",2020-04-30,,1255867539726299137,1222.0
2020-04-29 17:30:00+00:00,,,https://twitter.com/FOX47News/status/1255549912105672704,0,Family caregivers around the country have lost vital supportive services due to COVID-19. A new dementia care service aims to provide relief nationwide. ,2020-04-29,,1255549912105672704,1386.0
2020-04-29 11:48:56+00:00,,,https://twitter.com/feliiikat/status/1255464079419936768,0,"Social isolation, a lack of familiar faces, and a disruption in routine can be extremely damaging for the elderly with dementia. Residents can only see a family member if they're palliative, or none at all if they're passing from COVID-19.",2020-04-29,,1255464079419936768,1445.0
2020-04-29 00:02:24+00:00,#dementia #support,,https://twitter.com/UCLANeurology/status/1255286276204437504,1,The COVID-19 pandemic is challenging for people with #dementia and their caregivers. The Mary S. Easton Center holds #support groups for family caregivers to give  and  receive emotional  and  practical support from others who are on the same journey of caring for someone with dementia. ,2020-04-29,,1255286276204437504,1489.0
2020-04-28 19:15:03+00:00,,,https://twitter.com/gill_godwin/status/1255213958543355904,1,"Fairly sure it's the same in Ontario. If someone is incapacitated because of dementia, a power of attorney kicks in. During Covid LTC have been making decisions that are counter to family wishes. Not humane!",2020-04-28,Frajud12,1255213958543355904,1508.0
2020-04-27 16:07:08+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Friends #Support #SupportGroup,,https://twitter.com/InspiredLiv/status/1254804279409422338,0,Join us online for a friends & family support group! #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Friends #Support #SupportGroup,2020-04-27,,1254804279409422338,1677.0
2020-04-27 15:57:02+00:00,,,https://twitter.com/SilkCutBlue/status/1254801738470699008,1,"Poss COVID definitely going down on death certs in place of usual pneumonia after primary cause. Elderly extended family female relative died last week in dementia care home. Had been in awful state for nearly 2 years, eventually unable to eat. Cousin says it's on her cert.",2020-04-27,karenwales66,1254801738470699008,1680.0
2020-04-26 18:01:25+00:00,,,https://twitter.com/ColelliCol/status/1254470654620954629,0,Texas doctor gives drug to some patients with Dementia without family approval . Is this legal. COVID-19 Patients Given Unproven Drug In Texas Nursing Home In 'Disconcerting' Move : NPR ,2020-04-26,,1254470654620954629,1782.0
2020-04-26 05:24:46+00:00,,,https://twitter.com/iqcfem/status/1254280238344753153,0,"I work at Nursing skilled facility the patients are majority seniors with dementia anxiety disorders, depression and so on And there is COVID their family their loved ones guests cannot enter the facility, cautious...They the patients are lonely bored, no activities cancelled ☹️",2020-04-26,,1254280238344753153,1834.0
2020-04-26 04:44:46+00:00,,,https://twitter.com/tallsasian/status/1254270172082438144,0,A friend’s mom died in the nursing home she had been living for two years with dementia. She caught Covid. She left us this morning at 3 am. None of the family could be with her and they are planning a zoom wake. If she were awake she would have laughed!!,2020-04-26,hystericalblkns,1254270172082438144,1838.0
2020-04-24 21:33:19+00:00,,,https://twitter.com/conbayer/status/1253799204822175748,0,Dementia is so cruel. Each time I have to try and explain to him on the 'phone why the family cannot visit him at his personal care home (we are in the midst of the COVID-19 pandemic) Every time.,2020-04-24,,1253799204822175748,1962.0
2020-04-24 09:52:05+00:00,,,https://twitter.com/RealHellession/status/1253622734594215937,0,"Having a family relative develop dementia is one thing, but what does one do if that family relative goes through dementia during the COVID-19 pandemic?",2020-04-24,,1253622734594215937,2055.0
2020-04-24 09:45:03+00:00,,,https://twitter.com/WTKR3/status/1253620963729604608,2,"Family caregivers around the country have lost vital support services due to COVID-19. Now, one program is hoping to help by launching a virtual dementia care service ",2020-04-24,,1253620963729604608,2056.0
2020-04-24 00:22:48+00:00,#cnntownhall,,https://twitter.com/tvlconnections1/status/1253479468095746048,0,I have a family member in a long term care facility with dementia. She is Covid -19 positive and has lost her desire to eat and drink . Is this the virus or possibly the progression of dementia due to the Corona Virus ? #cnntownhall,2020-04-24,,1253479468095746048,2091.0
2020-04-23 22:00:36+00:00,#HRMadam #Potterclay #Dementia #throwbackthursday #COVID_19 #loneliness #thingswedonttalkabout #memoryloss #dementiasupport #family #dementiacaregiver #holdtheage #oldageisnotadeathsentence,,https://twitter.com/HoldTheAge1/status/1253443681497030664,0,Thanks to #HRMadam for the training room  and  #Potterclay for the pictures. #Dementia #throwbackthursday #COVID_19 #loneliness #thingswedonttalkabout #memoryloss #dementiasupport #family #dementiacaregiver #holdtheage #oldageisnotadeathsentence,2020-04-23,,1253443681497030664,2103.0
2020-04-23 13:06:31+00:00,,,https://twitter.com/TheresaMiedema/status/1253309274362646540,0,"A very, very dear family friend is in an extended care facility on a dementia ward. We know that she has Covid. That is all we know. Her husband and her daughter can't find out what is going on, what her conditions is -- nothing. It is absolutely awful.",2020-04-23,DrVivianS,1253309274362646540,2177.0
2020-04-22 20:47:12+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #World #Earth #EarthDay2020 #EarthDay2020 #EarthDay #EarthDay #Nature #Beauty,,https://twitter.com/InspiredLiv/status/1253062824382935044,0,Happy Earth Day! How beautiful is our planet? #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #WeTakeCareOfMomsAndDads #Dedication #World #Earth #EarthDay2020 #EarthDay #Nature #Beauty,2020-04-22,,1253062824382935044,2233.0
2020-04-21 03:08:57+00:00,,,https://twitter.com/CritCareMD/status/1252434116856836096,0,"Otherwise, why have a protocol at all? Let’s just leave it first come first served. That’s fine. Sorry, this 97 yo woman with dementia and a family with unrealistic expectations gets the vent because they were here first. I know you’re a 29 yo with COVID and no comorbidities...",2020-04-21,BurgartBioethix,1252434116856836096,2474.0
2020-04-20 17:30:39+00:00,,,https://twitter.com/Kingdom0W1/status/1252288585568604160,0,"I lost a family member to Covid-19 today, She was in a critical state in a new york city hospital and she had dementia as well",2020-04-20,,1252288585568604160,2537.0
2020-04-19 15:06:58+00:00,,@Local4News,https://twitter.com/priyamanntv/status/1251890036791967747,22,"A 99 year old grandmother with dementia beat COVID-19. Her granddaughter, a two-time transplant survivor with diabetes, beat COVID-19. Meet a remarkable Detroit family, urging others “not to lose hope.” ⁦@Local4News⁩",2020-04-19,,1251890036791967747,2650.0
2020-04-19 07:41:59+00:00,,,https://twitter.com/Goldbirdwing/status/1251778055003082753,0,"If you have a family member with dementia or other degenerative condition, it is very hard to keep them home, give them the care that they need. There is point where you cannot cope, plus if you take them home now, you might give them Covid. Care homes shouldn't be for profit.",2020-04-19,jimbenchukip,1251778055003082753,2677.0
2020-04-18 18:23:09+00:00,,,https://twitter.com/dharmapractical/status/1251577019541925888,0,"Lemons, onions, PB, mozz, milk, butter at the grocery yesterday. Dining w/ a friend who's been as isolated as I have. One extended-family member likely not going to be around long (94, covid, pneumonia, dementia), but parents still healthy (85  and  89 w/lots of risks).",2020-04-18,TheRealHoarse,1251577019541925888,2717.0
2020-04-17 18:28:17+00:00,#InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #Serve #WeTakeCareOfMomsAndDads #Secret #Success #HardWork,,https://twitter.com/InspiredLiv/status/1251215923358425094,0,Whats your secret?! #InspiredLiving #Validus #SeniorLiving #AssistedLiving #MemoryCare #Dementia #Alzheimers #COVID #CoronaVirus #Family #Serve #WeTakeCareOfMomsAndDads #Secret #Success #HardWork,2020-04-17,,1251215923358425094,2835.0
2020-04-17 13:28:00+00:00,,,https://twitter.com/SiobunnieRN/status/1251140355250163712,0,Had a 90yo full code pt w/advanced dementia  and  COVID+ the other day. family angry we weren’t checking for UTI BC “that’s the only time he gets confused”. Forget the whole no oxygen thing... it’s his pee. UA clean. Stays full code.🙄,2020-04-17,LilRedRooster,1251140355250163712,2877.0
